# 109.87730946049072 1364.2483526347023 3020.423716541073 348.70774766695183 3456.317587606709 4607.443510015502 464.988376252048 1691.2935500986023 4264.7573510710745 627.2153276460617 3118.158755500928 2494.6647430424277 734.9106268738243 792.0888106100225 10770.740123985004 823.5330980287775 2409.4028556610965 7224.798429218683 924.2412118093627 1420.899585690438 5178.273381944789 997.1922647927332 1546.3570992423731 3931.011733701257 1067.8012554650763 4642.416946422521 3311.1848507564628 1147.9092651644476 38084.4238710791 3051.1628211817097 1418.1088878215908 7595.6471046644065 4804.095314443029
# 2020-01-23
10 2020-02-02 2.015937285842063 2.015937285819118 1.7711339358259326e-11 2.9663754585087587e-50 2.1775055470231264e-50 8.096396692190543e-285 3.6557255377210426e-116 1.7484489754134922e-252 7.806961269169385e-271 6.97738539541602e-102 5.233935352831814e-12 2.056899709570508e-110
11 2020-02-03 2.332107219970787 2.332107219943691 2.153994607450768e-11 5.077329944479458e-50 3.234077595043119e-50 5.042735408669059e-284 7.17912898241136e-116 6.327300991445535e-252 2.7970947978944625e-270 1.100302567351135e-101 5.556088731122163e-12 2.979738445475023e-110
12 2020-02-04 2.6939115358987027 2.693911535866624 2.6181017093489258e-11 8.680227116607056e-50 4.800241011796742e-50 3.132881756834847e-283 1.408670532574821e-115 2.286508029872457e-251 1.0008538085837301e-269 1.7343807407377666e-101 5.897761207991273e-12 4.3154771201185657e-110
13 2020-02-05 3.107287708237357 3.1072877081992933 3.1803660739100116e-11 1.4822219002349733e-49 7.120280326447127e-50 1.9414456890014613e-282 2.7617642527713564e-115 8.251172606492938e-251 3.576616754439033e-269 2.7326855471179455e-101 6.260116124990949e-12 6.248346984889229e-110
14 2020-02-06 3.5788452894697547 3.578845289424499 3.861147612457608e-11 2.528027524707696e-49 1.0554862572432957e-49 1.2000791976808981e-281 5.410074908005444e-115 2.9733587936313585e-250 1.2764754512706945e-268 4.303757365640833e-101 6.6443849726855434e-12 9.044552955355391e-110
15 2020-02-07 4.115927370711683 4.115927370657781 4.684943885582203e-11 4.3066225058699514e-49 1.5636138750111575e-49 7.399425284260904e-281 1.0589109837870062e-114 1.0699603141093953e-249 4.5497845046472795e-268 6.775148203613678e-101 7.051871311067411e-12 1.3088645926124316e-109
16 2020-02-08 4.7266756460197525 4.726675645955456 5.681213064161749e-11 7.327878303393952e-49 2.3148768395652672e-49 4.550818244467774e-280 2.0708809268625792e-114 3.844826312222252e-249 1.6195989533014607e-267 1.0661117304012867e-100 7.483954911227529e-12 1.8935988417611784e-109
17 2020-02-09 5.420099012979921 5.420099012903125 6.885356888166296e-11 1.2453921558352365e-48 3.4248985037187066e-49 2.7918006982206967e-279 4.0466002459417896e-114 1.3796676667400223e-248 5.7578778515101685e-267 1.676870581678066e-100 7.942096130518257e-12 2.738841410835695e-109
18 2020-02-10 6.206145593277997 6.20614559318617 8.339893986159513e-11 2.114075235224783e-48 5.063944805611096e-49 1.7083732095411492e-278 7.900689228687885e-114 4.943800672832293e-248 2.044352150150601e-266 2.636387665356852e-100 8.427840534106701e-12 3.960330574414773e-109
19 2020-02-11 7.095778002031469 7.095778001921568 1.0095859533539288e-10 3.584438940847619e-48 7.482585066057317e-49 1.0427603585544464e-277 1.541271526457876e-113 1.7690337680237483e-247 7.249153018712051e-266 4.1431618398160106e-100 8.942823776514805e-12 5.725081032100924e-109
20 2020-02-12 8.101051633747979 8.101051633616345 1.2214473852727745e-10 6.070275050941598e-48 1.1049326425289904e-48 6.348771446562445e-277 3.004227599639631e-113 6.321206799094838e-247 2.5671847653508497e-265 6.508297946387348e-100 9.488776757477166e-12 8.274037480677024e-109
21 2020-02-13 9.235195665845643 9.235195665687883 1.476913037004668e-10 1.0267908457518e-47 1.6305772801726624e-48 3.855656119325675e-276 5.850944900417432e-113 2.2555506245630164e-246 9.079570107864385e-265 1.0219175474623858e-99 1.0067531067219056e-11 1.1954708097047762e-108
22 2020-02-14 10.512696407792596 10.512696407603437 1.7847762548008387e-10 1.7347705525148224e-47 2.404741571684145e-48 2.3356637071082748e-275 1.1385672440856426e-112 8.03699807689662e-246 3.2070944174393663e-264 1.6038996334807587e-99 1.0681024737072556e-11 1.7268162030637206e-108
23 2020-02-15 11.949382545266474 11.949382545039585 2.1555660248972225e-10 2.927443554104533e-47 3.5441890339492673e-48 1.4113208313421247e-274 2.2137616645257897e-112 2.8597222517691607e-245 1.131348759899775e-263 2.516236288341516e-99 1.1331308312203679e-11 2.493669539752973e-108
24 2020-02-16 13.562511744585413 13.562511744313204 2.601881873757683e-10 4.934253450704059e-47 5.2201957103602063e-48 8.506376693252235e-274 4.300733582477591e-112 1.0161142684207401e-244 3.98583727543937e-263 3.945831686591669e-99 1.2020551264125924e-11 3.60012294439844e-108
