pruid,prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
99,Repatriated travellers,Voyageurs rapatriés,2022-03-12,10,2022,,13,0.0,,0,0,,,,0.0,0,,,0.0,,0.00,
1,Canada,Canada,2022-03-12,10,2022,,3378353,38405.0,8678.04,36935,294,94.88,98.65,0.76,76331.0,663,196.07,1.7,5486.43,14.09,42.00,0.11
59,British Columbia,Colombie-Britannique,2022-03-19,11,2022,1.0,353778,1459.0,6650.81,2966,34,55.76,27.43,0.64,3449.0,63,64.84,1.18,208.43,3.92,4.86,0.09
48,Alberta,Alberta,2022-03-19,11,2022,1.0,534675,3708.0,11768.92,4036,30,88.84,81.62,0.66,6952.0,66,153.02,1.45,529.71,11.66,4.29,0.09
47,Saskatchewan,Saskatchewan,2022-03-19,11,2022,1.0,130977,895.0,10962.23,1211,32,101.36,74.91,2.68,1726.0,60,144.46,5.02,127.86,10.7,4.57,0.38
46,Manitoba,Manitoba,2022-03-19,11,2022,1.0,133928,1247.0,9503.68,1726,16,122.48,88.49,1.14,2402.0,36,170.45,2.55,178.14,12.64,2.29,0.16
35,Ontario,Ontario,2022-03-19,11,2022,1.0,1151936,11329.0,7623.96,12738,64,84.31,74.98,0.42,22691.0,127,150.18,0.84,1618.43,10.71,9.14,0.06
24,Quebec,Québec,2022-03-19,11,2022,1.0,943732,8458.0,10852.91,13832,75,159.07,97.27,0.86,15946.0,163,183.38,1.87,1208.29,13.9,10.71,0.12
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-03-19,11,2022,1.0,33834,3734.0,6432.66,86,10,16.35,709.92,1.90,7637.0,18,1451.98,3.42,533.43,101.42,1.43,0.27
13,New Brunswick,Nouveau-Brunswick,2022-03-19,11,2022,1.0,45101,2781.0,5553.89,336,16,41.38,342.46,1.97,6164.0,27,759.06,3.32,397.29,48.92,2.29,0.28
12,Nova Scotia,Nouvelle-Écosse,2022-03-19,11,2022,1.0,50534,2458.0,4955.65,228,11,22.36,241.05,1.08,3815.0,20,374.12,1.96,351.1,34.43,1.63,0.16
11,Prince Edward Island,Île-du-Prince-Édouard,2022-03-19,11,2022,1.0,22151,2548.0,12977.48,16,0,9.37,1492.78,0.00,5548.0,0,3250.37,0,364.0,213.25,0.00,0.00
60,Yukon,Yukon,2022-03-19,11,2022,1.0,3640,78.0,8312.59,23,0,52.52,178.13,0.00,145.0,1,331.13,2.28,11.19,25.56,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-03-19,11,2022,1.0,9841,354.0,21578.77,21,1,46.05,776.23,2.19,734.0,2,1609.47,4.39,50.57,110.89,0.14,0.31
62,Nunavut,Nunavut,2022-03-19,11,2022,1.0,3370,108.0,8315.65,5,0,12.34,266.5,0.00,353.0,0,871.05,0,15.49,38.22,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2022-03-19,11,2022,,13,0.0,,0,0,,,,0.0,0,,,0.0,,0.00,
1,Canada,Canada,2022-03-19,11,2022,,3417510,39157.0,8778.62,37224,289,95.62,100.58,0.74,77562.0,583,199.24,1.5,5593.86,14.37,41.29,0.11
59,British Columbia,Colombie-Britannique,2022-03-26,12,2022,1.0,355299,1521.0,6679.4,2983,17,56.08,28.59,0.32,2980.0,51,56.02,0.96,217.29,4.08,2.43,0.05
48,Alberta,Alberta,2022-03-26,12,2022,1.0,539053,4378.0,11865.28,4066,30,89.5,96.37,0.66,8086.0,60,177.98,1.32,625.43,13.77,4.29,0.09
47,Saskatchewan,Saskatchewan,2022-03-26,12,2022,1.0,132172,1195.0,11062.24,1232,21,103.11,100.02,1.76,2090.0,53,174.92,4.44,170.71,14.29,3.00,0.25
46,Manitoba,Manitoba,2022-03-26,12,2022,1.0,135214,1286.0,9594.93,1744,18,123.76,91.26,1.28,2533.0,34,179.74,2.41,183.71,13.04,2.57,0.18
35,Ontario,Ontario,2022-03-26,12,2022,1.0,1166299,14363.0,7719.02,12795,57,84.68,95.06,0.38,25692.0,121,170.04,0.8,2051.86,13.58,8.14,0.05
24,Quebec,Québec,2022-03-26,12,2022,1.0,957152,13420.0,11007.24,13902,70,159.87,154.33,0.80,21878.0,145,251.6,1.67,1917.14,22.05,10.00,0.11
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-03-26,12,2022,1.0,36624,2790.0,6963.11,100,13,19.01,530.45,2.47,6524.0,23,1240.37,4.37,398.57,75.78,1.92,0.36
13,New Brunswick,Nouveau-Brunswick,2022-03-26,12,2022,1.0,48197,3096.0,5935.15,349,13,42.98,381.25,1.60,5877.0,29,723.71,3.57,442.29,54.46,1.86,0.23
12,Nova Scotia,Nouvelle-Écosse,2022-03-26,12,2022,1.0,53825,3292.0,5278.38,241,13,23.63,322.83,1.27,5750.0,24,563.88,2.35,470.22,46.11,1.90,0.19
11,Prince Edward Island,Île-du-Prince-Édouard,2022-03-26,12,2022,1.0,24747,2596.0,14498.38,17,1,9.96,1520.9,0.59,5144.0,1,3013.69,0.59,370.84,217.26,0.16,0.10
60,Yukon,Yukon,2022-03-26,12,2022,1.0,3737,97.0,8534.11,24,1,54.81,221.52,2.28,175.0,1,399.64,2.28,13.86,31.65,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2022-03-26,12,2022,1.0,10374,533.0,22747.51,21,0,46.05,1168.73,0.00,887.0,1,1944.96,2.19,76.1,166.87,0.04,0.09
62,Nunavut,Nunavut,2022-03-26,12,2022,1.0,3441,71.0,8490.85,6,1,14.81,175.2,2.47,179.0,1,441.69,2.47,10.1,24.93,0.08,0.20
99,Repatriated travellers,Voyageurs rapatriés,2022-03-26,12,2022,,13,0.0,,0,0,,,,0.0,0,,,0.0,,0.00,
1,Canada,Canada,2022-03-26,12,2022,,3466147,48638.0,8903.56,37480,255,96.28,124.94,0.66,87795.0,544,225.52,1.4,6948.29,17.85,36.43,0.09
59,British Columbia,Colombie-Britannique,2022-04-02,13,2022,1.0,357242,1943.0,6715.93,3004,21,56.47,36.53,0.39,3464.0,38,65.12,0.71,277.57,5.22,3.00,0.06
48,Alberta,Alberta,2022-04-02,13,2022,1.0,544254,5201.0,11979.76,4098,32,90.2,114.48,0.70,9579.0,62,210.85,1.36,743.0,16.35,4.57,0.10
47,Saskatchewan,Saskatchewan,2022-04-02,13,2022,1.0,133204,1032.0,11148.62,1255,23,105.04,86.37,1.93,2227.0,44,186.39,3.68,147.43,12.34,3.29,0.28
46,Manitoba,Manitoba,2022-04-02,13,2022,1.0,136573,1359.0,9691.37,1751,7,124.25,96.44,0.50,2645.0,25,187.69,1.77,194.14,13.78,1.00,0.07
35,Ontario,Ontario,2022-04-02,13,2022,1.0,1184369,18070.0,7838.62,12856,61,85.09,119.59,0.40,32433.0,118,214.65,0.78,2581.43,17.08,8.71,0.06
24,Quebec,Québec,2022-04-02,13,2022,1.0,977011,19859.0,11235.62,13977,75,160.74,228.38,0.86,33279.0,145,382.71,1.67,2837.0,32.63,10.71,0.12
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-04-02,13,2022,1.0,39312,2688.0,7474.16,115,15,21.86,511.05,2.85,5478.0,28,1041.5,5.32,384.0,73.01,2.20,0.42
13,New Brunswick,Nouveau-Brunswick,2022-04-02,13,2022,1.0,51854,3657.0,6385.48,358,9,44.09,450.34,1.11,6753.0,22,831.59,2.71,522.43,64.33,1.29,0.16
12,Nova Scotia,Nouvelle-Écosse,2022-04-02,13,2022,1.0,58398,4572.0,5726.84,252,11,24.71,448.36,1.08,7864.0,24,771.19,2.35,653.18,64.05,1.55,0.15
11,Prince Edward Island,Île-du-Prince-Édouard,2022-04-02,13,2022,1.0,27271,2524.0,15977.1,19,1,11.13,1478.72,0.59,5120.0,2,2999.63,1.17,360.53,211.22,0.20,0.12
60,Yukon,Yukon,2022-04-02,13,2022,1.0,3855,117.0,8803.58,24,0,54.81,267.19,0.00,214.0,1,488.71,2.28,16.76,38.28,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-04-02,13,2022,1.0,10873,499.0,23841.68,21,0,46.05,1094.18,0.00,1032.0,0,2262.91,0,71.33,156.4,0.00,0.00
62,Nunavut,Nunavut,2022-04-02,13,2022,1.0,3506,65.0,8651.24,7,1,17.27,160.39,2.47,136.0,2,335.59,4.94,9.22,22.76,0.14,0.35
99,Repatriated travellers,Voyageurs rapatriés,2022-04-02,13,2022,,13,0.0,,0,0,,,,0.0,0,,,0.0,,0.00,
1,Canada,Canada,2022-04-02,13,2022,,3527735,61586.0,9061.76,37737,256,96.94,158.2,0.66,110224.0,511,283.13,1.31,8798.0,22.6,36.57,0.09
59,British Columbia,Colombie-Britannique,2022-04-09,14,2022,1.0,359002,1760.0,6749.02,3036,32,57.07,33.09,0.60,3703.0,53,69.61,1,251.43,4.73,4.57,0.09
48,Alberta,Alberta,2022-04-09,14,2022,1.0,550313,6059.0,12113.13,4137,39,91.06,133.37,0.86,11260.0,71,247.85,1.56,865.57,19.05,5.57,0.12
47,Saskatchewan,Saskatchewan,2022-04-09,14,2022,1.0,134252,1048.0,11236.33,1275,20,106.71,87.71,1.67,2080.0,43,174.09,3.6,149.71,12.53,2.86,0.24
46,Manitoba,Manitoba,2022-04-09,14,2022,1.0,138271,1698.0,9811.86,1759,8,124.82,120.49,0.57,3057.0,15,216.93,1.06,242.57,17.21,1.14,0.08
35,Ontario,Ontario,2022-04-09,14,2022,1.0,1206931,22562.0,7987.94,12922,66,85.52,149.32,0.44,40632.0,127,268.92,0.84,3223.14,21.33,9.43,0.06
24,Quebec,Québec,2022-04-09,14,2022,1.0,999276,22265.0,11491.66,14106,129,162.22,256.05,1.48,42124.0,204,484.43,2.35,3180.71,36.58,18.43,0.21
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-04-09,14,2022,1.0,41255,1943.0,7843.57,128,13,24.34,369.41,2.47,4631.0,28,880.47,5.32,277.57,52.77,1.90,0.36
13,New Brunswick,Nouveau-Brunswick,2022-04-09,14,2022,1.0,55812,3958.0,6872.88,368,10,45.32,487.4,1.23,7615.0,19,937.74,2.34,565.43,69.63,1.43,0.18
12,Nova Scotia,Nouvelle-Écosse,2022-04-09,14,2022,1.0,69899,11501.0,6854.69,271,19,26.58,1127.85,1.86,16073.0,30,1576.21,2.94,1643.06,161.13,2.65,0.26
11,Prince Edward Island,Île-du-Prince-Édouard,2022-04-09,14,2022,1.0,29649,2378.0,17370.29,20,2,11.72,1393.19,1.17,4902.0,3,2871.91,1.76,339.67,199.0,0.22,0.13
60,Yukon,Yukon,2022-04-09,14,2022,1.0,3953,98.0,9027.38,24,0,54.81,223.8,0.00,215.0,0,490.99,0,14.05,32.08,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-04-09,14,2022,1.0,11098,225.0,24335.05,21,0,46.05,493.37,0.00,724.0,0,1587.55,0,32.12,70.44,0.00,0.00
62,Nunavut,Nunavut,2022-04-09,14,2022,1.0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-04-09,14,2022,,13,0.0,,0,0,,,,0.0,0,,,0.0,,0.00,
1,Canada,Canada,2022-04-09,14,2022,,3603255,75495.0,9255.75,38074,338,97.8,193.93,0.87,137081.0,594,352.12,1.53,10785.0,27.7,48.29,0.12
59,British Columbia,Colombie-Britannique,2022-04-16,15,2022,1.0,361034,2032.0,6787.22,3077,41,57.85,38.2,0.77,3792.0,73,71.29,1.37,290.29,5.46,5.86,0.11
48,Alberta,Alberta,2022-04-16,15,2022,1.0,556387,6074.0,12246.83,4186,49,92.14,133.7,1.08,12133.0,88,267.06,1.94,867.71,19.1,7.00,0.15
47,Saskatchewan,Saskatchewan,2022-04-16,15,2022,1.0,135099,847.0,11307.22,1295,20,108.39,70.89,1.67,1895.0,40,158.6,3.35,121.0,10.13,2.86,0.24
46,Manitoba,Manitoba,2022-04-16,15,2022,1.0,139465,1194.0,9896.59,1774,15,125.88,84.73,1.06,2892.0,23,205.22,1.63,170.57,12.1,2.14,0.15
35,Ontario,Ontario,2022-04-16,15,2022,1.0,1230037,23106.0,8140.86,13035,113,86.27,152.92,0.75,45668.0,179,302.25,1.18,3300.86,21.85,16.14,0.11
24,Quebec,Québec,2022-04-16,15,2022,1.0,1018812,19536.0,11716.33,14268,162,164.08,224.66,1.86,41801.0,291,480.71,3.35,2790.86,32.09,23.14,0.27
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-04-16,15,2022,1.0,42576,1321.0,8094.73,143,15,27.19,251.15,2.85,3264.0,28,620.57,5.32,188.71,35.88,2.14,0.41
13,New Brunswick,Nouveau-Brunswick,2022-04-16,15,2022,1.0,58768,2956.0,7236.89,378,10,46.55,364.01,1.23,6914.0,20,851.41,2.46,422.29,52.0,1.43,0.18
12,Nova Scotia,Nouvelle-Écosse,2022-04-16,15,2022,1.0,79289,9390.0,7775.53,286,16,28.05,920.84,1.57,20891.0,35,2048.69,3.43,1341.39,131.54,2.22,0.22
11,Prince Edward Island,Île-du-Prince-Édouard,2022-04-16,15,2022,1.0,31706,2057.0,18575.41,22,2,12.89,1205.12,1.17,4435.0,4,2598.31,2.34,293.86,172.16,0.29,0.17
60,Yukon,Yukon,2022-04-16,15,2022,1.0,4015,62.0,9168.97,24,0,54.81,141.59,0.00,160.0,0,365.39,0,8.86,20.23,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-04-16,15,2022,1.0,11136,38.0,24418.38,21,0,46.05,83.32,0.00,263.0,0,576.69,0,5.39,11.81,0.00,0.00
62,Nunavut,Nunavut,2022-04-16,15,2022,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-04-16,15,2022,,13,0.0,,0,0,,,,0.0,0,,,0.0,,0.00,
1,Canada,Canada,2022-04-16,15,2022,,3671868,68613.0,9432.0,38516,443,98.94,176.25,1.14,144108.0,781,370.17,2.01,9801.86,25.18,63.29,0.16
59,British Columbia,Colombie-Britannique,2022-04-23,16,2022,1.0,363302,2268.0,6829.85,3147,70,59.16,42.64,1.32,4300.0,111,80.84,2.09,324.0,6.09,10.00,0.19
48,Alberta,Alberta,2022-04-23,16,2022,1.0,563032,6645.0,12393.09,4248,62,93.5,146.27,1.36,12719.0,111,279.96,2.44,949.29,20.9,8.86,0.19
47,Saskatchewan,Saskatchewan,2022-04-23,16,2022,1.0,135926,827.0,11376.44,1310,15,109.64,69.22,1.26,1674.0,35,140.11,2.93,118.14,9.89,2.14,0.18
46,Manitoba,Manitoba,2022-04-23,16,2022,1.0,140931,1466.0,10000.62,1792,18,127.16,104.03,1.28,2660.0,33,188.76,2.34,209.43,14.86,2.57,0.18
35,Ontario,Ontario,2022-04-23,16,2022,1.0,1251990,21953.0,8286.16,13144,109,86.99,145.29,0.72,45059.0,222,298.22,1.47,3136.14,20.76,15.57,0.10
24,Quebec,Québec,2022-04-23,16,2022,1.0,1034270,15458.0,11894.1,14438,170,166.04,177.77,1.95,34994.0,332,402.43,3.82,2208.29,25.4,24.29,0.28
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-04-23,16,2022,1.0,43538,962.0,8277.63,156,13,29.66,182.9,2.47,2283.0,28,434.05,5.32,137.43,26.13,1.84,0.35
13,New Brunswick,Nouveau-Brunswick,2022-04-23,16,2022,1.0,60756,1988.0,7481.7,384,6,47.29,244.81,0.74,4944.0,16,608.82,1.97,284.0,34.97,0.86,0.11
12,Nova Scotia,Nouvelle-Écosse,2022-04-23,16,2022,1.0,85123,5834.0,8347.64,307,21,30.11,572.12,2.06,15224.0,37,1492.95,3.63,833.49,81.74,2.98,0.29
11,Prince Edward Island,Île-du-Prince-Édouard,2022-04-23,16,2022,1.0,33525,1819.0,19641.1,24,2,14.06,1065.69,1.17,3876.0,4,2270.81,2.34,259.92,152.28,0.29,0.17
60,Yukon,Yukon,2022-04-23,16,2022,1.0,4125,110.0,9420.17,24,0,54.81,251.2,0.00,172.0,0,392.79,0,15.67,35.78,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-04-23,16,2022,1.0,11243,107.0,24653.0,22,1,48.24,234.62,2.19,145.0,1,317.95,2.19,15.31,33.56,0.10,0.22
62,Nunavut,Nunavut,2022-04-23,16,2022,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-04-23,16,2022,,13,0.0,,0,0,,,,0.0,0,,,0.0,,0.00,
1,Canada,Canada,2022-04-23,16,2022,,3731305,59437.0,9584.68,39003,487,100.19,152.68,1.25,128050.0,930,328.92,2.39,8491.0,21.81,69.57,0.18
59,British Columbia,Colombie-Britannique,2022-04-30,17,2022,1.0,365577,2275.0,6872.62,3226,79,60.65,42.77,1.49,4543.0,149,85.41,2.8,325.0,6.11,11.29,0.21
48,Alberta,Alberta,2022-04-30,17,2022,1.0,568829,5797.0,12520.69,4311,63,94.89,127.6,1.39,12442.0,125,273.87,2.75,828.14,18.23,9.00,0.20
47,Saskatchewan,Saskatchewan,2022-04-30,17,2022,1.0,136667,741.0,11438.45,1324,14,110.81,62.02,1.17,1568.0,29,131.24,2.43,105.86,8.86,2.00,0.17
46,Manitoba,Manitoba,2022-04-30,17,2022,1.0,141973,1042.0,10074.56,1819,27,129.08,73.94,1.92,2508.0,45,177.97,3.19,148.86,10.56,3.86,0.27
35,Ontario,Ontario,2022-04-30,17,2022,1.0,1269166,17176.0,8399.83,13256,112,87.73,113.68,0.74,39129.0,221,258.97,1.46,2453.71,16.24,16.00,0.11
24,Quebec,Québec,2022-04-30,17,2022,1.0,1045747,11477.0,12026.08,14605,167,167.96,131.99,1.92,26935.0,337,309.75,3.88,1639.57,18.86,23.86,0.27
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-04-30,17,2022,1.0,44251,713.0,8413.19,165,8,31.37,135.56,1.52,1675.0,21,318.46,3.99,101.86,19.37,1.18,0.23
13,New Brunswick,Nouveau-Brunswick,2022-04-30,17,2022,1.0,62148,1392.0,7653.12,399,15,49.13,171.42,1.85,3380.0,21,416.22,2.59,198.86,24.49,2.14,0.26
12,Nova Scotia,Nouvelle-Écosse,2022-04-30,17,2022,1.0,89225,4101.0,8749.91,330,23,32.36,402.17,2.26,9935.0,44,974.28,4.31,585.92,57.46,3.22,0.32
11,Prince Edward Island,Île-du-Prince-Édouard,2022-04-30,17,2022,1.0,34935,1409.0,20467.17,26,1,15.23,825.48,0.59,3228.0,3,1891.17,1.76,201.35,117.96,0.20,0.12
60,Yukon,Yukon,2022-04-30,17,2022,1.0,4203,78.0,9598.3,25,1,57.09,178.13,2.28,188.0,1,429.33,2.28,11.19,25.56,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2022-04-30,17,2022,1.0,11348,105.0,24883.24,22,0,48.24,230.24,0.00,212.0,1,464.86,2.19,15.0,32.89,0.04,0.09
62,Nunavut,Nunavut,2022-04-30,17,2022,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-04-30,17,2022,,13,0.0,,0,0,,,,0.0,0,,,0.0,,0.00,
1,Canada,Canada,2022-04-30,17,2022,,3777613,46306.0,9703.63,39515,510,101.5,118.95,1.31,105743.0,997,271.62,2.56,6615.14,16.99,72.86,0.19
59,British Columbia,Colombie-Britannique,2022-05-07,18,2022,1.0,367559,1982.0,6909.88,3307,81,62.17,37.26,1.52,4257.0,160,80.03,3.01,283.14,5.32,11.57,0.22
48,Alberta,Alberta,2022-05-07,18,2022,1.0,573694,4865.0,12627.78,4373,62,96.26,107.09,1.36,10662.0,125,234.68,2.75,695.0,15.3,8.86,0.19
47,Saskatchewan,Saskatchewan,2022-05-07,18,2022,1.0,137376,709.0,11497.8,1343,19,112.4,59.34,1.59,1450.0,33,121.36,2.76,101.29,8.48,2.71,0.23
46,Manitoba,Manitoba,2022-05-07,18,2022,1.0,142875,902.0,10138.57,1847,28,131.07,64.01,1.99,1944.0,55,137.95,3.9,128.86,9.14,4.00,0.28
35,Ontario,Ontario,2022-05-07,18,2022,1.0,1283281,14115.0,8493.25,13395,139,88.65,93.42,0.92,31291.0,251,207.1,1.66,2016.43,13.35,19.86,0.13
24,Quebec,Québec,2022-05-07,18,2022,1.0,1054158,8411.0,12122.81,14722,117,169.3,96.73,1.35,19888.0,284,228.71,3.27,1201.57,13.82,16.71,0.19
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-05-07,18,2022,1.0,44788,537.0,8515.28,171,7,32.51,102.1,1.33,1250.0,15,237.66,2.85,76.71,14.59,0.98,0.19
13,New Brunswick,Nouveau-Brunswick,2022-05-07,18,2022,1.0,63486,1338.0,7817.89,406,7,50.0,164.77,0.86,2730.0,22,336.18,2.71,191.14,23.54,1.00,0.12
12,Nova Scotia,Nouvelle-Écosse,2022-05-07,18,2022,1.0,92781,3556.0,9098.63,349,19,34.22,348.72,1.86,7657.0,42,750.89,4.12,508.0,49.82,2.73,0.27
11,Prince Edward Island,Île-du-Prince-Édouard,2022-05-07,18,2022,1.0,35947,1012.0,21060.06,29,4,16.99,592.89,2.34,2421.0,5,1418.38,2.93,144.59,84.71,0.55,0.32
60,Yukon,Yukon,2022-05-07,18,2022,1.0,4271,68.0,9753.59,25,0,57.09,155.29,0.00,146.0,1,333.42,2.28,9.76,22.29,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-05-07,18,2022,1.0,11411,63.0,25021.38,22,0,48.24,138.14,0.00,168.0,0,368.38,0,8.96,19.65,0.00,0.00
62,Nunavut,Nunavut,2022-05-07,18,2022,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-05-07,18,2022,,13,0.0,,0,0,,,,0.0,0,,,0.0,,0.00,
1,Canada,Canada,2022-05-07,18,2022,,3815171,37558.0,9800.1,39996,483,102.74,96.48,1.24,83864.0,993,215.42,2.55,5365.43,13.78,69.00,0.18
59,British Columbia,Colombie-Britannique,2022-05-14,19,2022,1.0,369202,1643.0,6940.77,3398,91,63.88,30.89,1.71,3625.0,172,68.15,3.23,234.71,4.41,13.00,0.24
48,Alberta,Alberta,2022-05-14,19,2022,1.0,577412,3718.0,12709.62,4432,59,97.55,81.84,1.30,8583.0,121,188.92,2.66,531.14,11.69,8.43,0.19
47,Saskatchewan,Saskatchewan,2022-05-14,19,2022,1.0,137840,464.0,11536.63,1364,21,114.16,38.83,1.76,1173.0,40,98.18,3.35,66.29,5.55,3.00,0.25
46,Manitoba,Manitoba,2022-05-14,19,2022,1.0,143603,728.0,10190.23,1913,66,135.75,51.66,4.68,1630.0,94,115.67,6.67,104.0,7.38,9.43,0.67
35,Ontario,Ontario,2022-05-14,19,2022,1.0,1294614,11333.0,8568.26,13493,98,89.3,75.01,0.65,25448.0,237,168.42,1.57,1619.0,10.72,14.00,0.09
24,Quebec,Québec,2022-05-14,19,2022,1.0,1060155,5997.0,12191.77,14834,112,170.59,68.97,1.29,14408.0,229,165.69,2.63,856.71,9.85,16.00,0.18
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-05-14,19,2022,1.0,45196,408.0,8592.85,176,5,33.46,77.57,0.95,945.0,12,179.67,2.28,58.29,11.08,0.71,0.14
13,New Brunswick,Nouveau-Brunswick,2022-05-14,19,2022,1.0,64490,1004.0,7941.52,411,5,50.61,123.64,0.62,2342.0,12,288.4,1.48,143.43,17.66,0.71,0.09
12,Nova Scotia,Nouvelle-Écosse,2022-05-14,19,2022,1.0,95802,3021.0,9394.89,371,22,36.38,296.26,2.16,6577.0,41,644.98,4.02,431.55,42.32,3.18,0.31
11,Prince Edward Island,Île-du-Prince-Édouard,2022-05-14,19,2022,1.0,36785,838.0,21551.02,33,3,19.33,490.95,1.76,1850.0,7,1083.85,4.1,119.69,70.12,0.45,0.26
60,Yukon,Yukon,2022-05-14,19,2022,1.0,4321,50.0,9867.78,25,0,57.09,114.18,0.00,118.0,0,269.47,0,7.14,16.31,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-05-14,19,2022,1.0,11426,15.0,25054.27,22,0,48.24,32.89,0.00,78.0,0,171.03,0,2.16,4.74,0.00,0.00
62,Nunavut,Nunavut,2022-05-14,19,2022,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-05-14,19,2022,,13,0.0,,0,0,,,,0.0,0,,,0.0,,0.00,
1,Canada,Canada,2022-05-14,19,2022,,3844390,29219.0,9875.16,40479,482,103.98,75.06,1.24,66777.0,965,171.53,2.48,4174.14,10.72,68.86,0.18
59,British Columbia,Colombie-Britannique,2022-05-21,20,2022,1.0,370559,1357.0,6966.28,3469,71,65.22,25.51,1.33,3000.0,162,56.4,3.05,193.86,3.64,10.14,0.19
48,Alberta,Alberta,2022-05-21,20,2022,1.0,580399,2987.0,12775.36,4485,53,98.72,65.75,1.17,6705.0,112,147.59,2.47,426.71,9.39,7.57,0.17
47,Saskatchewan,Saskatchewan,2022-05-21,20,2022,1.0,138193,353.0,11566.17,1376,12,115.17,29.54,1.00,817.0,33,68.38,2.76,50.43,4.22,1.71,0.14
46,Manitoba,Manitoba,2022-05-21,20,2022,1.0,144140,537.0,10228.33,1928,15,136.81,38.11,1.06,1265.0,81,89.77,5.75,76.71,5.44,2.14,0.15
35,Ontario,Ontario,2022-05-21,20,2022,1.0,1303135,8521.0,8624.65,13566,73,89.79,56.4,0.48,19854.0,171,131.4,1.13,1217.29,8.06,10.43,0.07
24,Quebec,Québec,2022-05-21,20,2022,1.0,1064265,4110.0,12239.04,14890,56,171.23,47.26,0.64,10107.0,168,116.23,1.93,587.14,6.75,8.00,0.09
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-05-21,20,2022,1.0,45573,377.0,8664.53,179,3,34.03,71.68,0.57,785.0,8,149.25,1.52,53.86,10.24,0.39,0.07
13,New Brunswick,Nouveau-Brunswick,2022-05-21,20,2022,1.0,65258,768.0,8036.1,416,5,51.23,94.57,0.62,1772.0,10,218.21,1.23,109.71,13.51,0.71,0.09
12,Nova Scotia,Nouvelle-Écosse,2022-05-21,20,2022,1.0,97938,2136.0,9604.35,387,16,37.95,209.47,1.57,5157.0,38,505.72,3.73,305.14,29.92,2.31,0.23
11,Prince Edward Island,Île-du-Prince-Édouard,2022-05-21,20,2022,1.0,37383,599.0,21901.36,33,0,19.33,350.93,0.00,1437.0,3,841.89,1.76,85.55,50.12,0.06,0.04
60,Yukon,Yukon,2022-05-21,20,2022,1.0,4349,28.0,9931.72,25,0,57.09,63.94,0.00,78.0,0,178.13,0,3.95,9.03,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-05-21,20,2022,1.0,11433,7.0,25069.62,22,0,48.24,15.35,0.00,22.0,0,48.24,0,1.02,2.24,0.00,0.00
62,Nunavut,Nunavut,2022-05-21,20,2022,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-05-21,20,2022,,13,0.0,,0,0,,,,0.0,0,,,0.0,,0.00,
1,Canada,Canada,2022-05-21,20,2022,,3866169,21780.0,9931.1,40783,304,104.76,55.95,0.78,50999.0,786,131.0,2.02,3111.43,7.99,43.43,0.11
59,British Columbia,Colombie-Britannique,2022-05-28,21,2022,1.0,371720,1161.0,6988.11,3547,78,66.68,21.83,1.47,2518.0,149,47.34,2.8,165.86,3.12,11.14,0.21
